timestamp,symbol,strategy,order_type,trigger_price,execution_price,quantity,order_value,order_id,sl_order_id,status,pnl,remarks
2026-01-27 09:37:13,SBILIFE,MOMENTUM,BUY,2014.92,2014.92,1,2014.92,260127190330113,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1974.6"
2026-01-27 09:37:14,AADHARHFC,MOMENTUM,BUY,470.35,470.35,1,470.35,260127190330178,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹460.95"
2026-01-27 09:37:14,AJANTPHARM,MOMENTUM,BUY,2707.89,2707.89,1,2707.89,260127190330246,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2653.7"
2026-01-27 09:37:19,TECHM,MOMENTUM,BUY,1703.72,1703.72,1,1703.72,260127190330903,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1669.6"
2026-01-27 09:37:20,BALKRISIND,MOMENTUM,BUY,2428.47,2428.47,1,2428.47,260127190331047,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2379.9"
2026-01-27 09:37:20,EMCURE,MOMENTUM,BUY,1556.83,1556.83,1,1556.83,260127190331139,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1525.7"
2026-01-27 09:37:21,STYRENIX,MOMENTUM,BUY,1951.25,1951.25,1,1951.25,260127190331193,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1912.2"
2026-01-27 09:37:21,GRASIM,MOMENTUM,BUY,2795.18,2795.18,1,2795.18,260127190331271,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2739.3"
2026-01-27 09:37:27,INFY,MOMENTUM,BUY,1669.84,1669.84,1,1669.84,260127190332177,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1636.4"
2026-01-27 09:37:28,CHOLAFIN,MOMENTUM,BUY,1661.17,1661.17,1,1661.17,260127190332550,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1627.9"
2026-01-27 09:43:41,HCLTECH,MOMENTUM,BUY,1714.98,1714.98,1,1714.98,260127190397562,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1680.7"
2026-01-27 09:43:44,NESTLEIND,MOMENTUM,BUY,1307.31,1307.31,1,1307.31,260127190398463,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1281.2"
2026-01-27 09:46:18,UPL,MOMENTUM,BUY,709.01,709.01,1,709.01,260127190424735,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹694.85"
2026-01-27 10:00:56,KIMS,MOMENTUM,BUY,601.19,601.19,1,601.19,260127190533112,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹589.15"
2026-01-27 10:01:40,COALINDIA,MOMENTUM,BUY,424.31,424.31,1,424.31,260127190539227,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹415.8"
