timestamp,symbol,strategy,order_type,trigger_price,execution_price,quantity,order_value,order_id,sl_order_id,status,pnl,remarks
2026-01-22 09:18:35,SAILIFE,TRENDRIDE,BUY,826.05,826.05,10,8260.5,260122190091445,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹809.53"
2026-01-22 09:18:36,ZYDUSWELL,TRENDRIDE,BUY,424.35,424.35,10,4243.5,260122190091557,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹415.86"
2026-01-22 09:18:40,GLENMARK,TRENDRIDE,BUY,1938.5,1938.5,10,19385.0,260122190092467,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹1899.73"
2026-01-22 09:18:40,FEDFINA,TRENDRIDE,BUY,150.14,150.14,10,1501.4,260122190092614,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹147.14"
2026-01-22 09:18:41,PETRONET,TRENDRIDE,BUY,276.4,276.4,10,2764.0,260122190092766,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹270.87"
2026-01-22 09:18:41,SYMPHONY,TRENDRIDE,BUY,859.0,859.0,10,8590.0,260122190092915,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹841.82"
2026-01-22 09:18:42,POLYPLEX,TRENDRIDE,BUY,834.85,834.85,10,8348.5,260122190093080,,PLACED,0,"TrendRide signal from 2026-01-21, SL at ₹818.15"
2026-01-22 09:37:12,AXISBANK,MOMENTUM,BUY,1293.16,1293.16,1,1293.16,260122190295624,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1267.3"
2026-01-22 09:37:13,COALINDIA,MOMENTUM,BUY,418.18,418.18,1,418.18,260122190295693,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹409.8"
2026-01-22 09:37:13,HCLTECH,MOMENTUM,BUY,1688.97,1688.97,1,1688.97,260122190295795,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1655.2"
2026-01-22 09:37:14,SUNPHARMA,MOMENTUM,BUY,1639.24,1639.24,1,1639.24,260122190295874,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1606.5"
2026-01-22 09:37:14,AADHARHFC,MOMENTUM,BUY,470.35,470.35,1,470.35,260122190295963,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹460.95"
2026-01-22 09:37:15,AAVAS,MOMENTUM,BUY,1402.08,1402.08,1,1402.08,260122190296070,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1374.0"
2026-01-22 09:37:15,ACC,MOMENTUM,BUY,1725.64,1725.64,1,1725.64,260122190296149,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1691.1"
2026-01-22 09:37:16,AKUMS,MOMENTUM,BUY,423.51,423.51,1,423.51,260122190296240,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹415.05"
2026-01-22 09:37:16,AMBUJACEM,MOMENTUM,BUY,543.09,543.09,1,543.09,260122190296336,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹532.25"
2026-01-22 09:37:17,ARE&M,MOMENTUM,BUY,855.69,855.69,1,855.69,260122190296444,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹838.6"
2026-01-22 09:37:17,BLUESTARCO,MOMENTUM,BUY,1727.93,1727.93,1,1727.93,260122190296541,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1693.4"
2026-01-22 09:37:18,DLF,MOMENTUM,BUY,620.72,620.72,1,620.72,260122190296643,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹608.3"
2026-01-22 09:37:19,GMMPFAUDLR,MOMENTUM,BUY,1000.78,1000.78,1,1000.78,260122190296717,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹980.75"
2026-01-22 09:37:19,INDIASHLTR,MOMENTUM,BUY,755.35,755.35,1,755.35,260122190296788,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹740.25"
2026-01-22 09:37:20,INDUSTOWER,MOMENTUM,BUY,416.14,416.14,1,416.14,260122190296882,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹407.8"
