timestamp,symbol,strategy,order_type,trigger_price,execution_price,quantity,order_value,order_id,sl_order_id,status,pnl,remarks
2026-01-05 09:15:07,CSBBANK,MOMENTUM,BUY,488.95,488.95,400,195580.0,260105190049793,,PLACED,0,"Momentum +1.2%, SL at ₹479.17"
2026-01-05 09:15:08,EUREKAFORB,MOMENTUM,BUY,636.09,636.09,300,190827.0,260105190050225,,PLACED,0,"Momentum +1.2%, SL at ₹623.37"
2026-01-05 09:15:09,AUBANK,MOMENTUM,BUY,1011.39,1011.39,300,303417.0,260105190050615,,PLACED,0,"Momentum +1.2%, SL at ₹991.16"
2026-01-05 09:15:10,SUPREMEIND,BREAKOUT,BUY,3538.0,3543.8,100,354380.0,260105190050888,,PLACED,0,"Resistance breakout, SL at ₹3472.92"
2026-01-05 09:15:11,VEDL,MOMENTUM,BUY,624.35,624.35,300,187305.0,260105190051109,,PLACED,0,"Momentum +1.2%, SL at ₹611.86"
2026-01-05 09:15:12,BANKBARODA,MOMENTUM,BUY,308.71,308.71,400,123484.0,260105190051296,,PLACED,0,"Momentum +1.2%, SL at ₹302.54"
2026-01-05 09:15:13,RHIM,MOMENTUM,BUY,460.76,460.76,400,184304.0,260105190051576,,PLACED,0,"Momentum +1.2%, SL at ₹451.54"
2026-01-05 09:15:14,RAMCOCEM,MOMENTUM,BUY,1069.38,1069.38,250,267345.0,260105190051987,,PLACED,0,"Momentum +1.2%, SL at ₹1047.99"
2026-01-05 09:15:15,HEIDELBERG,MOMENTUM,BUY,177.76,177.76,400,71104.0,260105190052284,,PLACED,0,"Momentum +1.2%, SL at ₹174.2"
2026-01-05 09:15:16,CASTROLIND,MOMENTUM,BUY,193.8,193.8,400,77520.0,260105190052504,,PLACED,0,"Momentum +1.2%, SL at ₹189.92"
2026-01-05 09:15:17,ARISINFRA,MOMENTUM,BUY,133.02,133.02,400,53208.0,260105190052768,260105190052847,PLACED,0,"Momentum +1.2%, SL at ₹130.36"
2026-01-05 09:15:18,UNIONBANK,MOMENTUM,BUY,158.58,158.58,400,63432.0,260105190053053,,PLACED,0,"Momentum +1.2%, SL at ₹155.41"
2026-01-05 09:15:19,BANKINDIA,MOMENTUM,BUY,151.01,151.01,400,60404.0,260105190053310,,PLACED,0,"Momentum +1.2%, SL at ₹147.99"
2026-01-05 09:15:20,HINDPETRO,MOMENTUM,BUY,501.8,501.8,400,200720.0,260105190053595,,PLACED,0,"Momentum +1.2%, SL at ₹491.76"
2026-01-05 09:15:21,CANFINHOME,MOMENTUM,BUY,951.68,951.68,300,285504.0,260105190053870,,PLACED,0,"Momentum +1.2%, SL at ₹932.65"
2026-01-05 09:15:22,PNB,MOMENTUM,BUY,126.85,126.85,400,50740.0,260105190054125,,PLACED,0,"Momentum +1.2%, SL at ₹124.31"
2026-01-05 09:15:24,FINEORG,MOMENTUM,BUY,4235.02,4235.02,50,211751.0,260105190054544,,PLACED,0,"Momentum +1.2%, SL at ₹4150.32"
2026-01-05 09:15:25,COALINDIA,MOMENTUM,BUY,433.03,433.03,400,173212.0,260105190054836,,PLACED,0,"Momentum +1.2%, SL at ₹424.37"
2026-01-05 09:15:26,GMRAIRPORT,MOMENTUM,BUY,107.04,107.04,400,42816.0,260105190055332,,PLACED,0,"Momentum +1.2%, SL at ₹104.9"
2026-01-05 09:15:28,THELEELA,MOMENTUM,BUY,450.49,450.49,400,180196.0,260105190055921,,PLACED,0,"Momentum +1.2%, SL at ₹441.48"
2026-01-05 09:15:29,CANBK,MOMENTUM,BUY,156.73,156.73,400,62692.0,260105190056194,,PLACED,0,"Momentum +1.2%, SL at ₹153.6"
2026-01-05 09:15:31,JAINREC,MOMENTUM,BUY,427.32,427.32,400,170928.0,260105190056766,,PLACED,0,"Momentum +1.2%, SL at ₹418.77"
2026-01-05 09:15:32,NHPC,MOMENTUM,BUY,84.62,84.62,400,33848.0,260105190057025,,PLACED,0,"Momentum +1.2%, SL at ₹82.93"
2026-01-05 09:15:34,VENTIVE,MOMENTUM,BUY,757.13,757.13,300,227139.0,260105190057359,,PLACED,0,"Momentum +1.2%, SL at ₹741.99"
2026-01-05 09:15:35,ASTERDM,MOMENTUM,BUY,621.27,621.27,300,186381.0,260105190057890,,PLACED,0,"Momentum +1.2%, SL at ₹608.84"
2026-01-05 09:15:37,KIMS,MOMENTUM,BUY,639.84,639.84,300,191952.0,260105190058233,,PLACED,0,"Momentum +1.2%, SL at ₹627.04"
2026-01-05 09:15:39,DABUR,MOMENTUM,BUY,528.87,528.87,300,158661.0,260105190058854,,PLACED,0,"Momentum +1.2%, SL at ₹518.29"
2026-01-05 09:20:41,GKENERGY,MOMENTUM,BUY,164.09,164.09,400,65636.0,260105190122123,,PLACED,0,"Momentum +1.2%, SL at ₹160.81"
2026-01-05 09:20:42,SUPREMEIND,BREAKOUT,BUY,3538.0,3569.5,100,356950.0,260105190122369,,PLACED,0,"Resistance breakout, SL at ₹3498.11"
2026-01-05 09:20:43,AUBANK,MOMENTUM,BUY,1011.39,1011.39,300,303417.0,260105190122566,,PLACED,0,"Momentum +1.2%, SL at ₹991.16"
2026-01-05 09:20:44,PNB,MOMENTUM,BUY,126.85,126.85,400,50740.0,260105190122764,,PLACED,0,"Momentum +1.2%, SL at ₹124.31"
2026-01-05 09:20:45,GMRAIRPORT,MOMENTUM,BUY,107.04,107.04,400,42816.0,260105190122922,,PLACED,0,"Momentum +1.2%, SL at ₹104.9"
2026-01-05 09:20:46,HAL,MOMENTUM,BUY,4470.81,4470.81,50,223540.5,260105190123166,,PLACED,0,"Momentum +1.2%, SL at ₹4381.39"
2026-01-05 09:20:47,BEL,MOMENTUM,BUY,407.99,407.99,400,163196.0,260105190123353,,PLACED,0,"Momentum +1.2%, SL at ₹399.83"
2026-01-05 09:20:48,UNIONBANK,MOMENTUM,BUY,158.58,158.58,400,63432.0,260105190123530,,PLACED,0,"Momentum +1.2%, SL at ₹155.41"
2026-01-05 09:20:49,BANKINDIA,MOMENTUM,BUY,151.01,151.01,400,60404.0,260105190123777,,PLACED,0,"Momentum +1.2%, SL at ₹147.99"
2026-01-05 09:20:50,HINDPETRO,MOMENTUM,BUY,501.8,501.8,400,200720.0,260105190123940,,PLACED,0,"Momentum +1.2%, SL at ₹491.76"
2026-01-05 09:20:51,CSBBANK,MOMENTUM,BUY,488.95,488.95,400,195580.0,260105190124189,,PLACED,0,"Momentum +1.2%, SL at ₹479.17"
2026-01-05 09:20:53,CANFINHOME,MOMENTUM,BUY,951.68,951.68,300,285504.0,260105190124420,,PLACED,0,"Momentum +1.2%, SL at ₹932.65"
2026-01-05 09:20:54,CASTROLIND,MOMENTUM,BUY,193.8,193.8,400,77520.0,260105190124603,,PLACED,0,"Momentum +1.2%, SL at ₹189.92"
2026-01-05 09:20:55,CUB,MOMENTUM,BUY,291.96,291.96,400,116784.0,260105190124781,,PLACED,0,"Momentum +1.2%, SL at ₹286.12"
2026-01-05 09:20:56,EQUITASBNK,MOMENTUM,BUY,64.93,64.93,400,25972.0,260105190124940,,PLACED,0,"Momentum +1.2%, SL at ₹63.63"
2026-01-05 09:20:57,EXIDEIND,MOMENTUM,BUY,372.11,372.11,400,148844.0,260105190125175,,PLACED,0,"Momentum +1.2%, SL at ₹364.67"
2026-01-05 09:20:58,TATASTEEL,MOMENTUM,BUY,185.07,185.07,400,74028.0,260105190125377,,PLACED,0,"Momentum +1.2%, SL at ₹181.37"
2026-01-05 09:20:59,FINEORG,MOMENTUM,BUY,4235.02,4235.02,50,211751.0,260105190125537,,PLACED,0,"Momentum +1.2%, SL at ₹4150.32"
2026-01-05 09:21:00,ENDURANCE,MOMENTUM,BUY,2570.68,2570.68,100,257068.0,260105190125770,,PLACED,0,"Momentum +1.2%, SL at ₹2519.27"
2026-01-05 09:21:02,GHCL,MOMENTUM,BUY,573.3,573.3,300,171990.0,260105190126076,,PLACED,0,"Momentum +1.2%, SL at ₹561.83"
2026-01-05 09:21:03,APOLLOTYRE,MOMENTUM,BUY,503.22,503.22,400,201288.0,260105190126391,,PLACED,0,"Momentum +1.2%, SL at ₹493.16"
2026-01-05 09:21:04,SUPREMEIND,BREAKOUT,BUY,3538.0,3569.5,100,356950.0,260105190126638,,PLACED,0,"Resistance breakout, SL at ₹3498.11"
2026-01-05 09:21:05,AJANTPHARM,MOMENTUM,BUY,2984.59,2984.59,100,298459.0,260105190126870,,PLACED,0,"Momentum +1.2%, SL at ₹2924.9"
2026-01-05 09:21:06,FINEORG,MOMENTUM,BUY,4235.02,4235.02,50,211751.0,260105190127079,,PLACED,0,"Momentum +1.2%, SL at ₹4150.32"
2026-01-05 09:21:07,BEL,MOMENTUM,BUY,407.99,407.99,400,163196.0,260105190127402,,PLACED,0,"Momentum +1.2%, SL at ₹399.83"
2026-01-05 09:21:08,ENDURANCE,MOMENTUM,BUY,2570.68,2570.68,100,257068.0,260105190127654,,PLACED,0,"Momentum +1.2%, SL at ₹2519.27"
2026-01-05 09:21:09,KTKBANK,MOMENTUM,BUY,202.4,202.4,400,80960.0,260105190127878,,PLACED,0,"Momentum +1.2%, SL at ₹198.35"
2026-01-05 09:21:10,AUBANK,MOMENTUM,BUY,1011.39,1011.39,300,303417.0,260105190128111,,PLACED,0,"Momentum +1.2%, SL at ₹991.16"
2026-01-05 09:21:11,BANKINDIA,MOMENTUM,BUY,151.01,151.01,400,60404.0,260105190128350,,PLACED,0,"Momentum +1.2%, SL at ₹147.99"
2026-01-05 09:21:12,UNIONBANK,MOMENTUM,BUY,158.58,158.58,400,63432.0,260105190128582,,PLACED,0,"Momentum +1.2%, SL at ₹155.41"
2026-01-05 09:21:13,HINDPETRO,MOMENTUM,BUY,501.8,501.8,400,200720.0,260105190128778,,PLACED,0,"Momentum +1.2%, SL at ₹491.76"
2026-01-05 09:21:14,GHCL,MOMENTUM,BUY,573.3,573.3,300,171990.0,260105190129005,,PLACED,0,"Momentum +1.2%, SL at ₹561.83"
2026-01-05 09:21:15,CSBBANK,MOMENTUM,BUY,488.95,488.95,400,195580.0,260105190129214,,PLACED,0,"Momentum +1.2%, SL at ₹479.17"
2026-01-05 09:21:16,JAINREC,MOMENTUM,BUY,427.32,427.32,400,170928.0,260105190129445,,PLACED,0,"Momentum +1.2%, SL at ₹418.77"
2026-01-05 09:21:17,EXIDEIND,MOMENTUM,BUY,372.11,372.11,400,148844.0,260105190129647,,PLACED,0,"Momentum +1.2%, SL at ₹364.67"
2026-01-05 09:21:18,GKENERGY,MOMENTUM,BUY,164.09,164.09,400,65636.0,260105190129862,,PLACED,0,"Momentum +1.2%, SL at ₹160.81"
2026-01-05 09:21:20,TATASTEEL,MOMENTUM,BUY,185.07,185.07,400,74028.0,260105190130083,,PLACED,0,"Momentum +1.2%, SL at ₹181.37"
2026-01-05 09:21:21,HAL,MOMENTUM,BUY,4470.81,4470.81,50,223540.5,260105190130289,,PLACED,0,"Momentum +1.2%, SL at ₹4381.39"
2026-01-05 09:21:22,NYKAA,MOMENTUM,BUY,268.08,268.08,400,107232.0,260105190130600,,PLACED,0,"Momentum +1.2%, SL at ₹262.72"
2026-01-05 09:21:23,ALKYLAMINE,MOMENTUM,BUY,1626.39,1626.39,150,243958.5,260105190130834,,PLACED,0,"Momentum +1.2%, SL at ₹1593.86"
2026-01-05 09:21:24,KARURVYSYA,MOMENTUM,BUY,275.77,275.77,400,110308.0,260105190131054,,PLACED,0,"Momentum +1.2%, SL at ₹270.25"
2026-01-05 09:21:25,KIMS,MOMENTUM,BUY,639.84,639.84,300,191952.0,260105190131233,,PLACED,0,"Momentum +1.2%, SL at ₹627.04"
2026-01-05 09:21:26,POLYPLEX,MOMENTUM,BUY,854.74,854.74,300,256422.0,260105190131530,,PLACED,0,"Momentum +1.2%, SL at ₹837.65"
2026-01-05 09:21:28,AIAENG,MOMENTUM,BUY,4138.78,4138.78,50,206939.0,260105190131910,,PLACED,0,"Momentum +1.2%, SL at ₹4056.0"
2026-01-05 09:21:29,METROPOLIS,MOMENTUM,BUY,1956.5,1956.5,150,293475.0,260105190132144,,PLACED,0,"Momentum +1.2%, SL at ₹1917.37"
2026-01-05 09:21:31,BANKBARODA,MOMENTUM,BUY,308.71,308.71,400,123484.0,260105190132377,,PLACED,0,"Momentum +1.2%, SL at ₹302.54"
2026-01-05 09:21:32,TMB,MOMENTUM,BUY,534.13,534.13,300,160239.0,260105190132629,,PLACED,0,"Momentum +1.2%, SL at ₹523.45"
2026-01-05 09:21:33,SAILIFE,MOMENTUM,BUY,932.76,932.76,300,279828.0,260105190132891,,PLACED,0,"Momentum +1.2%, SL at ₹914.1"
2026-01-05 09:21:34,TATACOMM,MOMENTUM,BUY,1811.58,1811.58,150,271737.0,260105190133137,,PLACED,0,"Momentum +1.2%, SL at ₹1775.35"
2026-01-05 09:21:36,RAMCOCEM,MOMENTUM,BUY,1069.38,1069.38,250,267345.0,260105190133496,,PLACED,0,"Momentum +1.2%, SL at ₹1047.99"
2026-01-05 09:21:39,CASTROLIND,MOMENTUM,BUY,193.8,193.8,400,77520.0,260105190134052,,PLACED,0,"Momentum +1.2%, SL at ₹189.92"
2026-01-05 09:21:40,CUB,MOMENTUM,BUY,291.96,291.96,400,116784.0,260105190134232,,PLACED,0,"Momentum +1.2%, SL at ₹286.12"
2026-01-05 09:21:42,EQUITASBNK,MOMENTUM,BUY,64.93,64.93,400,25972.0,260105190134438,,PLACED,0,"Momentum +1.2%, SL at ₹63.63"
2026-01-05 09:21:43,CANFINHOME,MOMENTUM,BUY,951.68,951.68,300,285504.0,260105190134600,,PLACED,0,"Momentum +1.2%, SL at ₹932.65"
2026-01-05 09:22:52,VENTIVE,MOMENTUM,BUY,757.13,757.13,300,227139.0,260105190146072,,PLACED,0,"Momentum +1.2%, SL at ₹741.99"
2026-01-05 09:23:07,HINDPETRO,MOMENTUM,BUY,501.8,501.8,400,200720.0,260105190148297,,PLACED,0,"Momentum +1.2%, SL at ₹491.76"
2026-01-05 09:23:08,AUBANK,MOMENTUM,BUY,1011.39,1011.39,300,303417.0,260105190148443,,PLACED,0,"Momentum +1.2%, SL at ₹991.16"
2026-01-05 09:23:09,SUPREMEIND,BREAKOUT,BUY,3538.0,3579.9,100,357990.0,260105190148607,,PLACED,0,"Resistance breakout, SL at ₹3508.3"
2026-01-05 09:23:10,CSBBANK,MOMENTUM,BUY,488.95,488.95,400,195580.0,260105190148733,,PLACED,0,"Momentum +1.2%, SL at ₹479.17"
2026-01-05 09:23:11,CUB,MOMENTUM,BUY,291.96,291.96,400,116784.0,260105190148863,,PLACED,0,"Momentum +1.2%, SL at ₹286.12"
2026-01-05 09:23:12,EQUITASBNK,MOMENTUM,BUY,64.93,64.93,400,25972.0,260105190149042,,PLACED,0,"Momentum +1.2%, SL at ₹63.63"
2026-01-05 09:23:13,EXIDEIND,MOMENTUM,BUY,372.11,372.11,400,148844.0,260105190149176,,PLACED,0,"Momentum +1.2%, SL at ₹364.67"
2026-01-05 09:23:14,TATASTEEL,MOMENTUM,BUY,185.07,185.07,400,74028.0,260105190149388,,PLACED,0,"Momentum +1.2%, SL at ₹181.37"
2026-01-05 09:23:15,HAL,MOMENTUM,BUY,4470.81,4470.81,50,223540.5,260105190149517,,PLACED,0,"Momentum +1.2%, SL at ₹4381.39"
2026-01-05 09:23:16,NYKAA,MOMENTUM,BUY,268.08,268.08,400,107232.0,260105190149686,,PLACED,0,"Momentum +1.2%, SL at ₹262.72"
2026-01-05 09:23:17,BEL,MOMENTUM,BUY,407.99,407.99,400,163196.0,260105190149891,,PLACED,0,"Momentum +1.2%, SL at ₹399.83"
2026-01-05 09:23:19,BANKINDIA,MOMENTUM,BUY,151.01,151.01,400,60404.0,260105190150195,,PLACED,0,"Momentum +1.2%, SL at ₹147.99"
2026-01-05 09:23:20,CANFINHOME,MOMENTUM,BUY,951.68,951.68,300,285504.0,260105190150357,,PLACED,0,"Momentum +1.2%, SL at ₹932.65"
2026-01-05 09:23:21,FINEORG,MOMENTUM,BUY,4235.02,4235.02,50,211751.0,260105190150530,,PLACED,0,"Momentum +1.2%, SL at ₹4150.32"
2026-01-05 09:23:22,ENDURANCE,MOMENTUM,BUY,2570.68,2570.68,100,257068.0,260105190150802,,PLACED,0,"Momentum +1.2%, SL at ₹2519.27"
2026-01-05 09:23:23,APOLLOTYRE,MOMENTUM,BUY,503.22,503.22,400,201288.0,260105190151029,,PLACED,0,"Momentum +1.2%, SL at ₹493.16"
2026-01-05 09:23:26,KTKBANK,MOMENTUM,BUY,202.4,202.4,400,80960.0,260105190151530,,PLACED,0,"Momentum +1.2%, SL at ₹198.35"
2026-01-05 09:23:27,JAINREC,MOMENTUM,BUY,427.32,427.32,400,170928.0,260105190151740,,PLACED,0,"Momentum +1.2%, SL at ₹418.77"
2026-01-05 09:23:28,ALKYLAMINE,MOMENTUM,BUY,1626.39,1626.39,150,243958.5,260105190151973,,PLACED,0,"Momentum +1.2%, SL at ₹1593.86"
2026-01-05 09:23:30,KIMS,MOMENTUM,BUY,639.84,639.84,300,191952.0,260105190152249,,PLACED,0,"Momentum +1.2%, SL at ₹627.04"
2026-01-05 09:23:33,AIAENG,MOMENTUM,BUY,4138.78,4138.78,50,206939.0,260105190152946,,PLACED,0,"Momentum +1.2%, SL at ₹4056.0"
2026-01-05 09:23:34,METROPOLIS,MOMENTUM,BUY,1956.5,1956.5,150,293475.0,260105190153107,,PLACED,0,"Momentum +1.2%, SL at ₹1917.37"
2026-01-05 09:23:36,SAILIFE,MOMENTUM,BUY,932.76,932.76,300,279828.0,260105190153549,,PLACED,0,"Momentum +1.2%, SL at ₹914.1"
2026-01-05 09:23:37,TMB,MOMENTUM,BUY,534.13,534.13,300,160239.0,260105190153748,,PLACED,0,"Momentum +1.2%, SL at ₹523.45"
2026-01-05 09:23:40,VENTIVE,MOMENTUM,BUY,757.13,757.13,300,227139.0,260105190154134,,PLACED,0,"Momentum +1.2%, SL at ₹741.99"
2026-01-05 09:23:41,RAMCOCEM,MOMENTUM,BUY,1069.38,1069.38,250,267345.0,260105190154348,,PLACED,0,"Momentum +1.2%, SL at ₹1047.99"
2026-01-05 09:23:49,LOTUSDEV,MOMENTUM,BUY,168.36,168.36,400,67344.0,260105190155994,,PLACED,0,"Momentum +1.2%, SL at ₹164.99"
2026-01-05 09:23:52,CASTROLIND,MOMENTUM,BUY,193.8,193.8,400,77520.0,260105190156551,,PLACED,0,"Momentum +1.2%, SL at ₹189.92"
2026-01-05 09:24:15,AJANTPHARM,MOMENTUM,BUY,2984.59,2984.59,100,298459.0,260105190160832,,PLACED,0,"Momentum +1.2%, SL at ₹2924.9"
2026-01-05 09:24:42,DABUR,MOMENTUM,BUY,528.87,528.87,300,158661.0,260105190165374,,PLACED,0,"Momentum +1.2%, SL at ₹518.29"
2026-01-05 09:25:07,FINEORG,MOMENTUM,BUY,4235.02,4235.02,50,211751.0,260105190169477,,PLACED,0,"Momentum +1.2%, SL at ₹4150.32"
2026-01-05 09:25:08,BEL,MOMENTUM,BUY,407.99,407.99,400,163196.0,260105190169648,,PLACED,0,"Momentum +1.2%, SL at ₹399.83"
2026-01-05 09:25:09,EXIDEIND,MOMENTUM,BUY,372.11,372.11,400,148844.0,260105190169806,,PLACED,0,"Momentum +1.2%, SL at ₹364.67"
2026-01-05 09:25:10,HINDPETRO,MOMENTUM,BUY,501.8,501.8,400,200720.0,260105190169986,,PLACED,0,"Momentum +1.2%, SL at ₹491.76"
2026-01-05 09:25:12,HAL,MOMENTUM,BUY,4470.81,4470.81,50,223540.5,260105190170227,,PLACED,0,"Momentum +1.2%, SL at ₹4381.39"
2026-01-05 09:25:13,APOLLOTYRE,MOMENTUM,BUY,503.22,503.22,400,201288.0,260105190170394,,PLACED,0,"Momentum +1.2%, SL at ₹493.16"
2026-01-05 09:25:14,AUBANK,MOMENTUM,BUY,1011.39,1011.39,300,303417.0,260105190170587,,PLACED,0,"Momentum +1.2%, SL at ₹991.16"
2026-01-05 09:25:15,SUPREMEIND,BREAKOUT,BUY,3538.0,3576.3,100,357630.0,260105190170767,,PLACED,0,"Resistance breakout, SL at ₹3504.77"
2026-01-05 09:25:16,CSBBANK,MOMENTUM,BUY,488.95,488.95,400,195580.0,260105190170986,,PLACED,0,"Momentum +1.2%, SL at ₹479.17"
2026-01-05 09:25:17,TATASTEEL,MOMENTUM,BUY,185.07,185.07,400,74028.0,260105190171234,,PLACED,0,"Momentum +1.2%, SL at ₹181.37"
2026-01-05 09:25:18,KTKBANK,MOMENTUM,BUY,202.4,202.4,400,80960.0,260105190171484,,PLACED,0,"Momentum +1.2%, SL at ₹198.35"
2026-01-05 09:25:19,CANFINHOME,MOMENTUM,BUY,951.68,951.68,300,285504.0,260105190171717,,PLACED,0,"Momentum +1.2%, SL at ₹932.65"
2026-01-05 09:25:20,KIMS,MOMENTUM,BUY,639.84,639.84,300,191952.0,260105190171896,,PLACED,0,"Momentum +1.2%, SL at ₹627.04"
2026-01-05 09:25:21,JAINREC,MOMENTUM,BUY,427.32,427.32,400,170928.0,260105190172116,,PLACED,0,"Momentum +1.2%, SL at ₹418.77"
2026-01-05 09:25:22,EQUITASBNK,MOMENTUM,BUY,64.93,64.93,400,25972.0,260105190172298,,PLACED,0,"Momentum +1.2%, SL at ₹63.63"
2026-01-05 09:25:23,NYKAA,MOMENTUM,BUY,268.08,268.08,400,107232.0,260105190172542,,PLACED,0,"Momentum +1.2%, SL at ₹262.72"
2026-01-05 09:25:25,ALKYLAMINE,MOMENTUM,BUY,1626.39,1626.39,150,243958.5,260105190172770,,PLACED,0,"Momentum +1.2%, SL at ₹1593.86"
2026-01-05 09:25:26,DABUR,MOMENTUM,BUY,528.87,528.87,300,158661.0,260105190173119,,PLACED,0,"Momentum +1.2%, SL at ₹518.29"
2026-01-05 09:25:28,RELIANCE,MOMENTUM,BUY,1611.41,1611.41,150,241711.5,260105190173323,,PLACED,0,"Momentum +1.2%, SL at ₹1579.18"
2026-01-05 09:25:29,LOTUSDEV,MOMENTUM,BUY,168.36,168.36,400,67344.0,260105190173458,,PLACED,0,"Momentum +1.2%, SL at ₹164.99"
2026-01-05 09:25:30,AIAENG,MOMENTUM,BUY,4138.78,4138.78,50,206939.0,260105190173627,,PLACED,0,"Momentum +1.2%, SL at ₹4056.0"
2026-01-05 09:25:31,METROPOLIS,MOMENTUM,BUY,1956.5,1956.5,150,293475.0,260105190173813,,PLACED,0,"Momentum +1.2%, SL at ₹1917.37"
2026-01-05 09:25:32,TMB,MOMENTUM,BUY,534.13,534.13,300,160239.0,260105190174085,,PLACED,0,"Momentum +1.2%, SL at ₹523.45"
2026-01-05 09:25:33,SAILIFE,MOMENTUM,BUY,932.76,932.76,300,279828.0,260105190174260,,PLACED,0,"Momentum +1.2%, SL at ₹914.1"
2026-01-05 09:25:36,RAMCOCEM,MOMENTUM,BUY,1069.38,1069.38,250,267345.0,260105190174837,,PLACED,0,"Momentum +1.2%, SL at ₹1047.99"
2026-01-05 09:25:39,VENTIVE,MOMENTUM,BUY,757.13,757.13,300,227139.0,260105190175334,,PLACED,0,"Momentum +1.2%, SL at ₹741.99"
2026-01-05 09:30:42,HAL,MOMENTUM,BUY,4470.81,4470.81,50,223540.5,260105190228366,,PLACED,0,"Momentum +1.2%, SL at ₹4381.39"
2026-01-05 09:30:43,BEL,MOMENTUM,BUY,407.99,407.99,400,163196.0,260105190228835,,PLACED,0,"Momentum +1.2%, SL at ₹399.83"
2026-01-05 09:30:44,SUPREMEIND,BREAKOUT,BUY,3538.0,3567.5,100,356750.0,260105190229332,,PLACED,0,"Resistance breakout, SL at ₹3496.15"
2026-01-05 09:30:45,AIAENG,MOMENTUM,BUY,4138.78,4138.78,50,206939.0,260105190229691,,PLACED,0,"Momentum +1.2%, SL at ₹4056.0"
2026-01-05 09:30:46,SAILIFE,MOMENTUM,BUY,932.76,932.76,300,279828.0,260105190230071,,PLACED,0,"Momentum +1.2%, SL at ₹914.1"
2026-01-05 09:30:47,LOTUSDEV,MOMENTUM,BUY,168.36,168.36,400,67344.0,260105190230426,,PLACED,0,"Momentum +1.2%, SL at ₹164.99"
2026-01-05 09:30:48,HINDPETRO,MOMENTUM,BUY,501.8,501.8,400,200720.0,260105190230703,,PLACED,0,"Momentum +1.2%, SL at ₹491.76"
2026-01-05 09:30:49,CSBBANK,MOMENTUM,BUY,488.95,488.95,400,195580.0,260105190230953,,PLACED,0,"Momentum +1.2%, SL at ₹479.17"
2026-01-05 09:30:51,RAMCOCEM,MOMENTUM,BUY,1069.38,1069.38,250,267345.0,260105190231538,,PLACED,0,"Momentum +1.2%, SL at ₹1047.99"
2026-01-05 09:30:53,EQUITASBNK,MOMENTUM,BUY,64.93,64.93,400,25972.0,260105190232457,,PLACED,0,"Momentum +1.2%, SL at ₹63.63"
2026-01-05 09:30:54,AXISBANK,MOMENTUM,BUY,1282.1,1282.1,250,320525.0,260105190232899,,PLACED,0,"Momentum +1.2%, SL at ₹1256.46"
2026-01-05 09:30:55,CANFINHOME,MOMENTUM,BUY,951.68,951.68,300,285504.0,260105190233420,,PLACED,0,"Momentum +1.2%, SL at ₹932.65"
2026-01-05 09:30:57,FINEORG,MOMENTUM,BUY,4235.02,4235.02,50,211751.0,260105190234168,,PLACED,0,"Momentum +1.2%, SL at ₹4150.32"
2026-01-05 09:30:58,EXIDEIND,MOMENTUM,BUY,372.11,372.11,400,148844.0,260105190234658,,PLACED,0,"Momentum +1.2%, SL at ₹364.67"
2026-01-05 09:30:59,FEDFINA,MOMENTUM,BUY,162.53,162.53,400,65012.0,260105190235167,,PLACED,0,"Momentum +1.2%, SL at ₹159.28"
2026-01-05 09:31:00,AUBANK,MOMENTUM,BUY,1011.39,1011.39,300,303417.0,260105190235729,,PLACED,0,"Momentum +1.2%, SL at ₹991.16"
