timestamp,symbol,strategy,order_type,trigger_price,execution_price,quantity,order_value,order_id,sl_order_id,status,pnl,remarks
2026-01-13 09:37:24,ASIANPAINT,MOMENTUM,BUY,2889.85,2889.85,20,57797.0,260113190287852,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2832.1"
2026-01-13 09:37:25,AXISBANK,MOMENTUM,BUY,1275.12,1275.12,20,25502.4,260113190287954,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1249.6"
2026-01-13 09:37:26,BEL,MOMENTUM,BUY,418.33,418.33,20,8366.6,260113190288050,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹409.95"
2026-01-13 09:37:27,HDFCBANK,MOMENTUM,BUY,938.7,938.7,20,18774.0,260113190288149,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹919.95"
2026-01-13 09:37:28,HINDALCO,MOMENTUM,BUY,918.72,918.72,20,18374.4,260113190288254,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹900.35"
2026-01-13 09:37:29,JSWSTEEL,MOMENTUM,BUY,1180.85,1180.85,20,23617.0,260113190288358,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1157.2"
2026-01-13 09:37:30,SBIN,MOMENTUM,BUY,1013.69,1013.69,20,20273.8,260113190288476,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹993.4"
2026-01-13 09:37:31,TECHM,MOMENTUM,BUY,1588.42,1588.42,20,31768.4,260113190288579,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1556.7"
2026-01-13 09:37:32,ACC,MOMENTUM,BUY,1708.2,1708.2,20,34164.0,260113190288709,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1674.0"
2026-01-13 09:37:33,ANANDRATHI,MOMENTUM,BUY,3152.43,3152.43,20,63048.6,260113190288842,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹3089.4"
2026-01-13 09:37:34,ANURAS,MOMENTUM,BUY,1313.39,1313.39,20,26267.8,260113190288993,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1287.1"
2026-01-13 09:37:35,BHARATFORG,MOMENTUM,BUY,1454.99,1454.99,20,29099.8,260113190289156,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1425.9"
2026-01-13 09:37:37,CANFINHOME,MOMENTUM,BUY,891.27,891.27,20,17825.4,260113190289311,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹873.45"
2026-01-13 09:37:38,CAPILLARY,MOMENTUM,BUY,631.23,631.23,20,12624.6,260113190289536,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹618.6"
2026-01-13 09:37:39,CARBORUNIV,MOMENTUM,BUY,805.17,805.17,20,16103.4,260113190289697,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹789.05"
2026-01-13 09:37:40,CENTURYPLY,MOMENTUM,BUY,762.37,762.37,20,15247.4,260113190289869,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹747.1"
2026-01-13 09:37:41,CHALET,MOMENTUM,BUY,865.21,865.21,20,17304.2,260113190290036,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹847.9"
2026-01-13 09:37:42,CLEAN,MOMENTUM,BUY,854.65,854.65,20,17093.0,260113190290208,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹837.55"
2026-01-13 09:37:43,CONCOR,MOMENTUM,BUY,512.8,512.8,20,10256.0,260113190290372,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹502.55"
2026-01-13 09:37:44,COROMANDEL,MOMENTUM,BUY,2298.33,2298.33,20,45966.6,260113190290498,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2252.4"
2026-01-13 11:15:54,CRISIL,MOMENTUM,BUY,4758.29,4758.29,1,4758.29,260113190864437,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹4663.1"
2026-01-13 11:15:55,DALBHARAT,MOMENTUM,BUY,2074.31,2074.31,1,2074.31,260113190864466,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2032.8"
2026-01-13 11:15:55,FLUOROCHEM,MOMENTUM,BUY,3468.42,3468.42,1,3468.42,260113190864500,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹3399.1"
2026-01-13 11:15:56,GHCL,MOMENTUM,BUY,548.47,548.47,1,548.47,260113190864526,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹537.5"
2026-01-13 11:15:56,HCG,MOMENTUM,BUY,643.89,643.89,1,643.89,260113190864555,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹631.0"
2026-01-13 11:15:57,JAINREC,MOMENTUM,BUY,406.47,406.47,1,406.47,260113190864587,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹398.35"
2026-01-13 11:15:57,KPIL,MOMENTUM,BUY,1121.06,1121.06,1,1121.06,260113190864616,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1098.6"
2026-01-13 11:15:58,LGEINDIA,MOMENTUM,BUY,1397.99,1397.99,1,1397.99,260113190864644,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1370.0"
2026-01-13 11:15:58,MARICO,MOMENTUM,BUY,754.95,754.95,1,754.95,260113190864678,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹739.85"
2026-01-13 11:15:59,MPHASIS,MOMENTUM,BUY,2839.43,2839.43,1,2839.43,260113190864718,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹2782.6"
2026-01-13 11:16:00,MUTHOOTFIN,MOMENTUM,BUY,3903.79,3903.79,1,3903.79,260113190864755,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹3825.7"
2026-01-13 11:16:00,PVRINOX,MOMENTUM,BUY,998.99,998.99,1,998.99,260113190864828,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹979.0"
2026-01-13 11:16:01,SHYAMMETL,MOMENTUM,BUY,806.57,806.57,1,806.57,260113190864888,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹790.45"
2026-01-13 11:16:01,SKFINDIA,MOMENTUM,BUY,1843.53,1843.53,1,1843.53,260113190864938,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1806.7"
2026-01-13 11:16:02,STUDDS,MOMENTUM,BUY,524.81,524.81,1,524.81,260113190864990,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹514.3"
2026-01-13 11:16:02,STYRENIX,MOMENTUM,BUY,1961.01,1961.01,1,1961.01,260113190865049,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1921.8"
2026-01-13 11:16:03,TATACOMM,MOMENTUM,BUY,1741.88,1741.88,1,1741.88,260113190865087,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1707.0"
2026-01-13 11:16:03,THELEELA,MOMENTUM,BUY,434.77,434.77,1,434.77,260113190865143,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹426.05"
2026-01-13 11:16:04,TMCV,MOMENTUM,BUY,428.54,428.54,1,428.54,260113190865184,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹419.95"
2026-01-13 11:16:04,TRAVELFOOD,MOMENTUM,BUY,1160.92,1160.92,1,1160.92,260113190865218,,PLACED,0,"Momentum -0.35% below HIGH, SL at ₹1137.7"
